archname,devname,freq_MHz,pipe,precision,wlgroup,wlname,wlinstance,batch,opnum,opname,is_input_node,is_output_node,optype,op_rpt_count,attrs,inList,outList,input_tensors,output_tensors,weight_tensors,domain,opclass,removed,fused,fused_with_op,inElems,outElems,inBytes,outBytes,instrs,inParamCount,inActCount,outActCount,instr_count,compute_cycles,mem_rd_cycles,mem_wr_cycles,ramp_penalty,rsrc_bnck,ideal_cycles,ideal_msecs,cycles,matrix_cycles,vector_cycles,msecs,matrix_pipe_util,vector_pipe_util,mem_rd_util,mem_wr_util,memory_traffic,mem_util,uses_perf_lookup,fidelity
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,37,ttsim.ttnn.Op_38,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_75', 'ttsim.ttnn.Tensor_76']",['ttsim.ttnn.Op_38.out'],ttsim.ttnn.Tensor_75[1216x1216]:float16;ttsim.ttnn.Tensor_76[1216x1216]:float16,ttsim.ttnn.Op_38.out[1216x1216]:float16,,,,False,False,,2957312,1478656,5914624,2957312,{'mac': 1798045696},0,2957312,1478656,1798045696,20323,25672,12836,50.0,MEM,38558.0,0.038558,48198.0,20323,0,0.048198,0.3162456558950152,0.0,0.5326417345297993,0.2663208672648997,0.0,0.0,False,HiFi2
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,37,ttsim.ttnn.Op_38,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_75', 'ttsim.ttnn.Tensor_76']",['ttsim.ttnn.Op_38.out'],ttsim.ttnn.Tensor_75[1216x1216]:float16;ttsim.ttnn.Tensor_76[1216x1216]:float16,ttsim.ttnn.Op_38.out[1216x1216]:float16,,,,False,False,,2957312,1478656,5914624,2957312,{'mac': 1798045696},0,2957312,1478656,1798045696,20323,25672,12836,50.0,MEM,38558.0,0.038558,48198.0,20323,0,0.048198,0.3162456558950152,0.0,0.5326417345297993,0.2663208672648997,0.0,0.0,False,HiFi4
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,38,ttsim.ttnn.Op_39,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_77', 'ttsim.ttnn.Tensor_78']",['ttsim.ttnn.Op_39.out'],ttsim.ttnn.Tensor_77[1248x1248]:float16;ttsim.ttnn.Tensor_78[1248x1248]:float16,ttsim.ttnn.Op_39.out[1248x1248]:float16,,,,False,False,,3115008,1557504,6230016,3115008,{'mac': 1943764992},0,3115008,1557504,1943764992,21971,27040,13520,50.0,MEM,40610.0,0.04061,50763.0,21971,0,0.0507629999999999,0.3246146269391775,0.0,0.5326766806205369,0.2663383403102684,0.0,0.0,False,LoFi
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,38,ttsim.ttnn.Op_39,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_77', 'ttsim.ttnn.Tensor_78']",['ttsim.ttnn.Op_39.out'],ttsim.ttnn.Tensor_77[1248x1248]:float16;ttsim.ttnn.Tensor_78[1248x1248]:float16,ttsim.ttnn.Op_39.out[1248x1248]:float16,,,,False,False,,3115008,1557504,6230016,3115008,{'mac': 1943764992},0,3115008,1557504,1943764992,21971,27040,13520,50.0,MEM,40610.0,0.04061,50763.0,21971,0,0.0507629999999999,0.3246146269391775,0.0,0.5326766806205369,0.2663383403102684,0.0,0.0,False,HiFi2
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,38,ttsim.ttnn.Op_39,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_77', 'ttsim.ttnn.Tensor_78']",['ttsim.ttnn.Op_39.out'],ttsim.ttnn.Tensor_77[1248x1248]:float16;ttsim.ttnn.Tensor_78[1248x1248]:float16,ttsim.ttnn.Op_39.out[1248x1248]:float16,,,,False,False,,3115008,1557504,6230016,3115008,{'mac': 1943764992},0,3115008,1557504,1943764992,21971,27040,13520,50.0,MEM,40610.0,0.04061,50763.0,21971,0,0.0507629999999999,0.3246146269391775,0.0,0.5326766806205369,0.2663383403102684,0.0,0.0,False,HiFi4
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,39,ttsim.ttnn.Op_40,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_79', 'ttsim.ttnn.Tensor_80']",['ttsim.ttnn.Op_40.out'],ttsim.ttnn.Tensor_79[1280x1280]:float16;ttsim.ttnn.Tensor_80[1280x1280]:float16,ttsim.ttnn.Op_40.out[1280x1280]:float16,,,,False,False,,3276800,1638400,6553600,3276800,{'mac': 2097152000},0,3276800,1638400,2097152000,23704,28445,14223,50.0,MEM,42718.0,0.042718,53398.0,23704,0,0.053398,0.3329369352497776,0.0,0.532702841893347,0.2663607846809308,0.0,0.0,False,LoFi
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,39,ttsim.ttnn.Op_40,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_79', 'ttsim.ttnn.Tensor_80']",['ttsim.ttnn.Op_40.out'],ttsim.ttnn.Tensor_79[1280x1280]:float16;ttsim.ttnn.Tensor_80[1280x1280]:float16,ttsim.ttnn.Op_40.out[1280x1280]:float16,,,,False,False,,3276800,1638400,6553600,3276800,{'mac': 2097152000},0,3276800,1638400,2097152000,23704,28445,14223,50.0,MEM,42718.0,0.042718,53398.0,23704,0,0.053398,0.3329369352497776,0.0,0.532702841893347,0.2663607846809308,0.0,0.0,False,HiFi2
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,39,ttsim.ttnn.Op_40,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_79', 'ttsim.ttnn.Tensor_80']",['ttsim.ttnn.Op_40.out'],ttsim.ttnn.Tensor_79[1280x1280]:float16;ttsim.ttnn.Tensor_80[1280x1280]:float16,ttsim.ttnn.Op_40.out[1280x1280]:float16,,,,False,False,,3276800,1638400,6553600,3276800,{'mac': 2097152000},0,3276800,1638400,2097152000,23704,28445,14223,50.0,MEM,42718.0,0.042718,53398.0,23704,0,0.053398,0.3329369352497776,0.0,0.532702841893347,0.2663607846809308,0.0,0.0,False,HiFi4
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,40,ttsim.ttnn.Op_41,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_81', 'ttsim.ttnn.Tensor_82']",['ttsim.ttnn.Op_41.out'],ttsim.ttnn.Tensor_81[1312x1312]:float16;ttsim.ttnn.Tensor_82[1312x1312]:float16,ttsim.ttnn.Op_41.out[1312x1312]:float16,,,,False,False,,3442688,1721344,6885376,3442688,{'mac': 2258403328},0,3442688,1721344,2258403328,25527,29885,14943,50.0,MEM,44878.0,0.044878,56098.0,25527,0,0.056098,0.3412852622665894,0.0,0.532733187753465,0.2663755069298988,0.0,0.0,False,LoFi
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,40,ttsim.ttnn.Op_41,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_81', 'ttsim.ttnn.Tensor_82']",['ttsim.ttnn.Op_41.out'],ttsim.ttnn.Tensor_81[1312x1312]:float16;ttsim.ttnn.Tensor_82[1312x1312]:float16,ttsim.ttnn.Op_41.out[1312x1312]:float16,,,,False,False,,3442688,1721344,6885376,3442688,{'mac': 2258403328},0,3442688,1721344,2258403328,25527,29885,14943,50.0,MEM,44878.0,0.044878,56098.0,25527,0,0.056098,0.3412852622665894,0.0,0.532733187753465,0.2663755069298988,0.0,0.0,False,HiFi2
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,40,ttsim.ttnn.Op_41,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_81', 'ttsim.ttnn.Tensor_82']",['ttsim.ttnn.Op_41.out'],ttsim.ttnn.Tensor_81[1312x1312]:float16;ttsim.ttnn.Tensor_82[1312x1312]:float16,ttsim.ttnn.Op_41.out[1312x1312]:float16,,,,False,False,,3442688,1721344,6885376,3442688,{'mac': 2258403328},0,3442688,1721344,2258403328,25527,29885,14943,50.0,MEM,44878.0,0.044878,56098.0,25527,0,0.056098,0.3412852622665894,0.0,0.532733187753465,0.2663755069298988,0.0,0.0,False,HiFi4
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,41,ttsim.ttnn.Op_42,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_83', 'ttsim.ttnn.Tensor_84']",['ttsim.ttnn.Op_42.out'],ttsim.ttnn.Tensor_83[1344x1344]:float16;ttsim.ttnn.Tensor_84[1344x1344]:float16,ttsim.ttnn.Op_42.out[1344x1344]:float16,,,,False,False,,3612672,1806336,7225344,3612672,{'mac': 2427715584},0,3612672,1806336,2427715584,27441,31360,15680,50.0,MEM,47090.0,0.04709,58863.0,27441,0,0.058863,0.3496411127627946,0.0,0.5327670418347845,0.2663835209173922,0.0,0.0,False,LoFi
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,41,ttsim.ttnn.Op_42,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_83', 'ttsim.ttnn.Tensor_84']",['ttsim.ttnn.Op_42.out'],ttsim.ttnn.Tensor_83[1344x1344]:float16;ttsim.ttnn.Tensor_84[1344x1344]:float16,ttsim.ttnn.Op_42.out[1344x1344]:float16,,,,False,False,,3612672,1806336,7225344,3612672,{'mac': 2427715584},0,3612672,1806336,2427715584,27441,31360,15680,50.0,MEM,47090.0,0.04709,58863.0,27441,0,0.058863,0.3496411127627946,0.0,0.5327670418347845,0.2663835209173922,0.0,0.0,False,HiFi2
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,41,ttsim.ttnn.Op_42,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_83', 'ttsim.ttnn.Tensor_84']",['ttsim.ttnn.Op_42.out'],ttsim.ttnn.Tensor_83[1344x1344]:float16;ttsim.ttnn.Tensor_84[1344x1344]:float16,ttsim.ttnn.Op_42.out[1344x1344]:float16,,,,False,False,,3612672,1806336,7225344,3612672,{'mac': 2427715584},0,3612672,1806336,2427715584,27441,31360,15680,50.0,MEM,47090.0,0.04709,58863.0,27441,0,0.058863,0.3496411127627946,0.0,0.5327670418347845,0.2663835209173922,0.0,0.0,False,HiFi4
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,42,ttsim.ttnn.Op_43,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_85', 'ttsim.ttnn.Tensor_86']",['ttsim.ttnn.Op_43.out'],ttsim.ttnn.Tensor_85[1376x1376]:float16;ttsim.ttnn.Tensor_86[1376x1376]:float16,ttsim.ttnn.Op_43.out[1376x1376]:float16,,,,False,False,,3786752,1893376,7573504,3786752,{'mac': 2605285376},0,3786752,1893376,2605285376,29448,32872,16436,50.0,MEM,49358.0,0.049358,61698.0,29448,0,0.061698,0.3579723651687669,0.0,0.5327930629279954,0.2663965314639977,0.0,0.0,False,LoFi
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,42,ttsim.ttnn.Op_43,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_85', 'ttsim.ttnn.Tensor_86']",['ttsim.ttnn.Op_43.out'],ttsim.ttnn.Tensor_85[1376x1376]:float16;ttsim.ttnn.Tensor_86[1376x1376]:float16,ttsim.ttnn.Op_43.out[1376x1376]:float16,,,,False,False,,3786752,1893376,7573504,3786752,{'mac': 2605285376},0,3786752,1893376,2605285376,29448,32872,16436,50.0,MEM,49358.0,0.049358,61698.0,29448,0,0.061698,0.3579723651687669,0.0,0.5327930629279954,0.2663965314639977,0.0,0.0,False,HiFi2
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,42,ttsim.ttnn.Op_43,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_85', 'ttsim.ttnn.Tensor_86']",['ttsim.ttnn.Op_43.out'],ttsim.ttnn.Tensor_85[1376x1376]:float16;ttsim.ttnn.Tensor_86[1376x1376]:float16,ttsim.ttnn.Op_43.out[1376x1376]:float16,,,,False,False,,3786752,1893376,7573504,3786752,{'mac': 2605285376},0,3786752,1893376,2605285376,29448,32872,16436,50.0,MEM,49358.0,0.049358,61698.0,29448,0,0.061698,0.3579723651687669,0.0,0.5327930629279954,0.2663965314639977,0.0,0.0,False,HiFi4
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,43,ttsim.ttnn.Op_44,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_87', 'ttsim.ttnn.Tensor_88']",['ttsim.ttnn.Op_44.out'],ttsim.ttnn.Tensor_87[1408x1408]:float16;ttsim.ttnn.Tensor_88[1408x1408]:float16,ttsim.ttnn.Op_44.out[1408x1408]:float16,,,,False,False,,3964928,1982464,7929856,3964928,{'mac': 2791309312},0,3964928,1982464,2791309312,31550,34418,17209,50.0,MEM,51677.0,0.051677,64597.0,31550,0,0.0645969999999999,0.366313834007392,0.0,0.5328173075062407,0.2664086537531203,0.0,0.0,False,LoFi
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,43,ttsim.ttnn.Op_44,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_87', 'ttsim.ttnn.Tensor_88']",['ttsim.ttnn.Op_44.out'],ttsim.ttnn.Tensor_87[1408x1408]:float16;ttsim.ttnn.Tensor_88[1408x1408]:float16,ttsim.ttnn.Op_44.out[1408x1408]:float16,,,,False,False,,3964928,1982464,7929856,3964928,{'mac': 2791309312},0,3964928,1982464,2791309312,31550,34418,17209,50.0,MEM,51677.0,0.051677,64597.0,31550,0,0.0645969999999999,0.366313834007392,0.0,0.5328173075062407,0.2664086537531203,0.0,0.0,False,HiFi2
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,43,ttsim.ttnn.Op_44,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_87', 'ttsim.ttnn.Tensor_88']",['ttsim.ttnn.Op_44.out'],ttsim.ttnn.Tensor_87[1408x1408]:float16;ttsim.ttnn.Tensor_88[1408x1408]:float16,ttsim.ttnn.Op_44.out[1408x1408]:float16,,,,False,False,,3964928,1982464,7929856,3964928,{'mac': 2791309312},0,3964928,1982464,2791309312,31550,34418,17209,50.0,MEM,51677.0,0.051677,64597.0,31550,0,0.0645969999999999,0.366313834007392,0.0,0.5328173075062407,0.2664086537531203,0.0,0.0,False,HiFi4
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,44,ttsim.ttnn.Op_45,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_89', 'ttsim.ttnn.Tensor_90']",['ttsim.ttnn.Op_45.out'],ttsim.ttnn.Tensor_89[1440x1440]:float16;ttsim.ttnn.Tensor_90[1440x1440]:float16,ttsim.ttnn.Op_45.out[1440x1440]:float16,,,,False,False,,4147200,2073600,8294400,4147200,{'mac': 2985984000},0,4147200,2073600,2985984000,33750,36000,18000,50.0,MEM,54050.0,0.0540499999999999,67563.0,33750,0,0.067563,0.3746530989824236,0.0,0.5328399629972248,0.2664199814986124,0.0,0.0,False,LoFi
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,44,ttsim.ttnn.Op_45,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_89', 'ttsim.ttnn.Tensor_90']",['ttsim.ttnn.Op_45.out'],ttsim.ttnn.Tensor_89[1440x1440]:float16;ttsim.ttnn.Tensor_90[1440x1440]:float16,ttsim.ttnn.Op_45.out[1440x1440]:float16,,,,False,False,,4147200,2073600,8294400,4147200,{'mac': 2985984000},0,4147200,2073600,2985984000,33750,36000,18000,50.0,MEM,54050.0,0.0540499999999999,67563.0,33750,0,0.067563,0.3746530989824236,0.0,0.5328399629972248,0.2664199814986124,0.0,0.0,False,HiFi2
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,44,ttsim.ttnn.Op_45,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_89', 'ttsim.ttnn.Tensor_90']",['ttsim.ttnn.Op_45.out'],ttsim.ttnn.Tensor_89[1440x1440]:float16;ttsim.ttnn.Tensor_90[1440x1440]:float16,ttsim.ttnn.Op_45.out[1440x1440]:float16,,,,False,False,,4147200,2073600,8294400,4147200,{'mac': 2985984000},0,4147200,2073600,2985984000,33750,36000,18000,50.0,MEM,54050.0,0.0540499999999999,67563.0,33750,0,0.067563,0.3746530989824236,0.0,0.5328399629972248,0.2664199814986124,0.0,0.0,False,HiFi4
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,45,ttsim.ttnn.Op_46,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_91', 'ttsim.ttnn.Tensor_92']",['ttsim.ttnn.Op_46.out'],ttsim.ttnn.Tensor_91[1472x1472]:float16;ttsim.ttnn.Tensor_92[1472x1472]:float16,ttsim.ttnn.Op_46.out[1472x1472]:float16,,,,False,False,,4333568,2166784,8667136,4333568,{'mac': 3189506048},0,4333568,2166784,3189506048,36051,37618,18809,50.0,MEM,56477.0,0.056477,70597.0,36051,0,0.070597,0.3829983887246135,0.0,0.5328611647219222,0.2664305823609611,0.0,0.0,False,LoFi
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,45,ttsim.ttnn.Op_46,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_91', 'ttsim.ttnn.Tensor_92']",['ttsim.ttnn.Op_46.out'],ttsim.ttnn.Tensor_91[1472x1472]:float16;ttsim.ttnn.Tensor_92[1472x1472]:float16,ttsim.ttnn.Op_46.out[1472x1472]:float16,,,,False,False,,4333568,2166784,8667136,4333568,{'mac': 3189506048},0,4333568,2166784,3189506048,36051,37618,18809,50.0,MEM,56477.0,0.056477,70597.0,36051,0,0.070597,0.3829983887246135,0.0,0.5328611647219222,0.2664305823609611,0.0,0.0,False,HiFi2
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,45,ttsim.ttnn.Op_46,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi4: 4>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_91', 'ttsim.ttnn.Tensor_92']",['ttsim.ttnn.Op_46.out'],ttsim.ttnn.Tensor_91[1472x1472]:float16;ttsim.ttnn.Tensor_92[1472x1472]:float16,ttsim.ttnn.Op_46.out[1472x1472]:float16,,,,False,False,,4333568,2166784,8667136,4333568,{'mac': 3189506048},0,4333568,2166784,3189506048,36051,37618,18809,50.0,MEM,56477.0,0.056477,70597.0,36051,0,0.070597,0.3829983887246135,0.0,0.5328611647219222,0.2664305823609611,0.0,0.0,False,HiFi4
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,46,ttsim.ttnn.Op_47,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.LoFi: 1>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_93', 'ttsim.ttnn.Tensor_94']",['ttsim.ttnn.Op_47.out'],ttsim.ttnn.Tensor_93[1504x1504]:float16;ttsim.ttnn.Tensor_94[1504x1504]:float16,ttsim.ttnn.Op_47.out[1504x1504]:float16,,,,False,False,,4524032,2262016,9048064,4524032,{'mac': 3402072064},0,4524032,2262016,3402072064,38453,39272,19636,50.0,MEM,58958.0,0.0589579999999999,73698.0,38453,0,0.073698,0.3913260286983955,0.0,0.5328810339563758,0.2664405169781879,0.0,0.0,False,LoFi
Wormhole,n150,1000.0,MATRIX,INT8,TTNN,Matmul2Tensors_1,sweep_32_to_4096_bf16,1,46,ttsim.ttnn.Op_47,True,True,MatMul,1,"{'compute_kernel_config': WormholeComputeKernelConfig(math_fidelity=<MathFidelity.HiFi2: 2>, math_approx_mode=False, dst_full_sync_en=False, fp32_dest_acc_en=False, packer_l1_acc=True), 'memory_config': <MemoryConfig.L1: 2>}","['ttsim.ttnn.Tensor_93', 'ttsim.ttnn.Tensor_94']",['ttsim.ttnn.Op_47.out'],ttsim.ttnn.Tensor_93[1504x1504]:float16;ttsim.ttnn.Tensor_94[1504x1504]:float16,ttsim.ttnn.Op_47.out[1504x1504]:float16,,,,False,False,,4524032,2262016,9048064,4524032,{'mac': 3402072064},0,4524032,2262016,3402072064,38453,39272,19636,50.0,MEM,58958.0,0.0589579999999999,73698.0,38453,0,0.073698,0.3913260286983955,0.0,0.5328810339563758,0.2664405169781879,0.0,0.0,False,HiFi2
